Gmx,  $\lvert\Gamma\rvert$
Dmx,  $\lvert\Delta\rvert$
Qmx,  $\lvert\Theta\rvert$
Lmx,  $\lvert\Lambda\rvert$
Xmx,  $\lvert\Xi\rvert$
Pmx,  $\lvert\Pi\rvert$
Smx,  $\lvert\Sigma\rvert$
Fmx,  $\lvert\Phi\rvert$
Ymx,  $\lvert\Psi\rvert$
a0x,  $\alpha_0$
b0x,  $\beta_0$
g0x,  $\gamma_0$
d0x,  $\delta_0$
e0x,  $\epsilon_0$
z0x,  $\zeta_0$
h0x,  $\eta_0$
q0x,  $\theta_0$
i0x,  $\iota_0$
k0x,  $\kappa_0$
l0x,  $\lambda_0$
m0x,  $\mu_0$
n0x,  $\nu_0$
x0x,  $\xi_0$
o0x,  $\omicron_0$
p0x,  $\pi_0$
r0x,  $\rho_0$
s0x,  $\sigma_0$
t0x,  $\tau_0$
u0x,  $\upsilon_0$
f0x,  $\phi_0$
c0x,  $\chi_0$
y0x,  $\psi_0$
w0x,  $\omega_0$
G0x,  $\Gamma_0$
D0x,  $\Delta_0$
Q0x,  $\Theta_0$
L0x,  $\Lambda_0$
X0x,  $\Xi_0$
P0x,  $\Pi_0$
S0x,  $\Sigma_0$
F0x,  $\Phi_0$
Y0x,  $\Psi_0$
a1x,  $\alpha_1$
b1x,  $\beta_1$
g1x,  $\gamma_1$
d1x,  $\delta_1$
e1x,  $\epsilon_1$
z1x,  $\zeta_1$
h1x,  $\eta_1$
q1x,  $\theta_1$
i1x,  $\iota_1$
k1x,  $\kappa_1$
l1x,  $\lambda_1$
m1x,  $\mu_1$
n1x,  $\nu_1$
x1x,  $\xi_1$
o1x,  $\omicron_1$
p1x,  $\pi_1$
r1x,  $\rho_1$
s1x,  $\sigma_1$
t1x,  $\tau_1$
u1x,  $\upsilon_1$
f1x,  $\phi_1$
c1x,  $\chi_1$
y1x,  $\psi_1$
w1x,  $\omega_1$
G1x,  $\Gamma_1$
D1x,  $\Delta_1$
Q1x,  $\Theta_1$
L1x,  $\Lambda_1$
X1x,  $\Xi_1$
P1x,  $\Pi_1$
S1x,  $\Sigma_1$
F1x,  $\Phi_1$
Y1x,  $\Psi_1$
a2x,  $\alpha_2$
b2x,  $\beta_2$
g2x,  $\gamma_2$
d2x,  $\delta_2$
e2x,  $\epsilon_2$
z2x,  $\zeta_2$
h2x,  $\eta_2$
q2x,  $\theta_2$
i2x,  $\iota_2$
k2x,  $\kappa_2$
l2x,  $\lambda_2$
m2x,  $\mu_2$
n2x,  $\nu_2$
x2x,  $\xi_2$
o2x,  $\omicron_2$
p2x,  $\pi_2$
r2x,  $\rho_2$
s2x,  $\sigma_2$
t2x,  $\tau_2$
u2x,  $\upsilon_2$
f2x,  $\phi_2$
c2x,  $\chi_2$
y2x,  $\psi_2$
w2x,  $\omega_2$
G2x,  $\Gamma_2$
D2x,  $\Delta_2$
Q2x,  $\Theta_2$
L2x,  $\Lambda_2$
X2x,  $\Xi_2$
P2x,  $\Pi_2$
S2x,  $\Sigma_2$
F2x,  $\Phi_2$
Y2x,  $\Psi_2$
a3x,  $\alpha_3$
b3x,  $\beta_3$
g3x,  $\gamma_3$
d3x,  $\delta_3$
e3x,  $\epsilon_3$
z3x,  $\zeta_3$
h3x,  $\eta_3$
q3x,  $\theta_3$
i3x,  $\iota_3$
k3x,  $\kappa_3$
l3x,  $\lambda_3$
m3x,  $\mu_3$
n3x,  $\nu_3$
x3x,  $\xi_3$
o3x,  $\omicron_3$
p3x,  $\pi_3$
r3x,  $\rho_3$
s3x,  $\sigma_3$
t3x,  $\tau_3$
u3x,  $\upsilon_3$
f3x,  $\phi_3$
c3x,  $\chi_3$
y3x,  $\psi_3$
w3x,  $\omega_3$
G3x,  $\Gamma_3$
D3x,  $\Delta_3$
Q3x,  $\Theta_3$
L3x,  $\Lambda_3$
X3x,  $\Xi_3$
P3x,  $\Pi_3$
S3x,  $\Sigma_3$
F3x,  $\Phi_3$
Y3x,  $\Psi_3$
asbx,  $\boldsymbol{\alpha^*$
bsbx,  $\boldsymbol{\beta^*$
gsbx,  $\boldsymbol{\gamma^*$
dsbx,  $\boldsymbol{\delta^*$
esbx,  $\boldsymbol{\epsilon^*$
zsbx,  $\boldsymbol{\zeta^*$
hsbx,  $\boldsymbol{\eta^*$
qsbx,  $\boldsymbol{\theta^*$
isbx,  $\boldsymbol{\iota^*$
ksbx,  $\boldsymbol{\kappa^*$
lsbx,  $\boldsymbol{\lambda^*$
msbx,  $\boldsymbol{\mu^*$
nsbx,  $\boldsymbol{\nu^*$
xsbx,  $\boldsymbol{\xi^*$
osbx,  $\boldsymbol{\omicron^*$
psbx,  $\boldsymbol{\pi^*$
rsbx,  $\boldsymbol{\rho^*$
ssbx,  $\boldsymbol{\sigma^*$
tsbx,  $\boldsymbol{\tau^*$
usbx,  $\boldsymbol{\upsilon^*$
fsbx,  $\boldsymbol{\phi^*$
csbx,  $\boldsymbol{\chi^*$
ysbx,  $\boldsymbol{\psi^*$
wsbx,  $\boldsymbol{\omega^*$
Gsbx,  $\boldsymbol{\Gamma^*$
Dsbx,  $\boldsymbol{\Delta^*$
Qsbx,  $\boldsymbol{\Theta^*$
Lsbx,  $\boldsymbol{\Lambda^*$
Xsbx,  $\boldsymbol{\Xi^*$
Psbx,  $\boldsymbol{\Pi^*$
Ssbx,  $\boldsymbol{\Sigma^*$
Fsbx,  $\boldsymbol{\Phi^*$
Ysbx,  $\boldsymbol{\Psi^*$
apbx,  $\boldsymbol{\alpha}\prime$
bpbx,  $\boldsymbol{\beta}\prime$
gpbx,  $\boldsymbol{\gamma}\prime$
dpbx,  $\boldsymbol{\delta}\prime$
epbx,  $\boldsymbol{\epsilon}\prime$
zpbx,  $\boldsymbol{\zeta}\prime$
hpbx,  $\boldsymbol{\eta}\prime$
qpbx,  $\boldsymbol{\theta}\prime$
ipbx,  $\boldsymbol{\iota}\prime$
kpbx,  $\boldsymbol{\kappa}\prime$
lpbx,  $\boldsymbol{\lambda}\prime$
mpbx,  $\boldsymbol{\mu}\prime$
npbx,  $\boldsymbol{\nu}\prime$
xpbx,  $\boldsymbol{\xi}\prime$
opbx,  $\boldsymbol{\omicron}\prime$
ppbx,  $\boldsymbol{\pi}\prime$
rpbx,  $\boldsymbol{\rho}\prime$
spbx,  $\boldsymbol{\sigma}\prime$
tpbx,  $\boldsymbol{\tau}\prime$
upbx,  $\boldsymbol{\upsilon}\prime$
fpbx,  $\boldsymbol{\phi}\prime$
cpbx,  $\boldsymbol{\chi}\prime$
ypbx,  $\boldsymbol{\psi}\prime$
wpbx,  $\boldsymbol{\omega}\prime$
Gpbx,  $\boldsymbol{\Gamma}\prime$
Dpbx,  $\boldsymbol{\Delta}\prime$
Qpbx,  $\boldsymbol{\Theta}\prime$
Lpbx,  $\boldsymbol{\Lambda}\prime$
Xpbx,  $\boldsymbol{\Xi}\prime$
Ppbx,  $\boldsymbol{\Pi}\prime$
Spbx,  $\boldsymbol{\Sigma}\prime$
Fpbx,  $\boldsymbol{\Phi}\prime$
Ypbx,  $\boldsymbol{\Psi}\prime$
abbx,  $\boldsymbol{\bar{\alpha}}$
bbbx,  $\boldsymbol{\bar{\beta}}$
gbbx,  $\boldsymbol{\bar{\gamma}}$
dbbx,  $\boldsymbol{\bar{\delta}}$
ebbx,  $\boldsymbol{\bar{\epsilon}}$
zbbx,  $\boldsymbol{\bar{\zeta}}$
hbbx,  $\boldsymbol{\bar{\eta}}$
qbbx,  $\boldsymbol{\bar{\theta}}$
ibbx,  $\boldsymbol{\bar{\iota}}$
kbbx,  $\boldsymbol{\bar{\kappa}}$
lbbx,  $\boldsymbol{\bar{\lambda}}$
mbbx,  $\boldsymbol{\bar{\mu}}$
nbbx,  $\boldsymbol{\bar{\nu}}$
xbbx,  $\boldsymbol{\bar{\xi}}$
obbx,  $\boldsymbol{\bar{\omicron}}$
pbbx,  $\boldsymbol{\bar{\pi}}$
rbbx,  $\boldsymbol{\bar{\rho}}$
sbbx,  $\boldsymbol{\bar{\sigma}}$
tbbx,  $\boldsymbol{\bar{\tau}}$
ubbx,  $\boldsymbol{\bar{\upsilon}}$
fbbx,  $\boldsymbol{\bar{\phi}}$
cbbx,  $\boldsymbol{\bar{\chi}}$
ybbx,  $\boldsymbol{\bar{\psi}}$
wbbx,  $\boldsymbol{\bar{\omega}}$
Gbbx,  $\boldsymbol{\bar{\Gamma}}$
Dbbx,  $\boldsymbol{\bar{\Delta}}$
Qbbx,  $\boldsymbol{\bar{\Theta}}$
Lbbx,  $\boldsymbol{\bar{\Lambda}}$
Xbbx,  $\boldsymbol{\bar{\Xi}}$
Pbbx,  $\boldsymbol{\bar{\Pi}}$
Sbbx,  $\boldsymbol{\bar{\Sigma}}$
Fbbx,  $\boldsymbol{\bar{\Phi}}$
Ybbx,  $\boldsymbol{\bar{\Psi}}$
adbx,  $\boldsymbol{\dot{\alpha}}$
bdbx,  $\boldsymbol{\dot{\beta}}$
gdbx,  $\boldsymbol{\dot{\gamma}}$
ddbx,  $\boldsymbol{\dot{\delta}}$
edbx,  $\boldsymbol{\dot{\epsilon}}$
zdbx,  $\boldsymbol{\dot{\zeta}}$
hdbx,  $\boldsymbol{\dot{\eta}}$
qdbx,  $\boldsymbol{\dot{\theta}}$
idbx,  $\boldsymbol{\dot{\iota}}$
kdbx,  $\boldsymbol{\dot{\kappa}}$
ldbx,  $\boldsymbol{\dot{\lambda}}$
mdbx,  $\boldsymbol{\dot{\mu}}$
ndbx,  $\boldsymbol{\dot{\nu}}$
xdbx,  $\boldsymbol{\dot{\xi}}$
odbx,  $\boldsymbol{\dot{\omicron}}$
pdbx,  $\boldsymbol{\dot{\pi}}$
rdbx,  $\boldsymbol{\dot{\rho}}$
sdbx,  $\boldsymbol{\dot{\sigma}}$
tdbx,  $\boldsymbol{\dot{\tau}}$
udbx,  $\boldsymbol{\dot{\upsilon}}$
fdbx,  $\boldsymbol{\dot{\phi}}$
cdbx,  $\boldsymbol{\dot{\chi}}$
ydbx,  $\boldsymbol{\dot{\psi}}$
wdbx,  $\boldsymbol{\dot{\omega}}$
Gdbx,  $\boldsymbol{\dot{\Gamma}}$
Ddbx,  $\boldsymbol{\dot{\Delta}}$
Qdbx,  $\boldsymbol{\dot{\Theta}}$
Ldbx,  $\boldsymbol{\dot{\Lambda}}$
Xdbx,  $\boldsymbol{\dot{\Xi}}$
Pdbx,  $\boldsymbol{\dot{\Pi}}$
Sdbx,  $\boldsymbol{\dot{\Sigma}}$
Fdbx,  $\boldsymbol{\dot{\Phi}}$
Ydbx,  $\boldsymbol{\dot{\Psi}}$
ahbx,  $\boldsymbol{\hat{\alpha}}$
bhbx,  $\boldsymbol{\hat{\beta}}$
ghbx,  $\boldsymbol{\hat{\gamma}}$
dhbx,  $\boldsymbol{\hat{\delta}}$
ehbx,  $\boldsymbol{\hat{\epsilon}}$
zhbx,  $\boldsymbol{\hat{\zeta}}$
hhbx,  $\boldsymbol{\hat{\eta}}$
qhbx,  $\boldsymbol{\hat{\theta}}$
ihbx,  $\boldsymbol{\hat{\iota}}$
khbx,  $\boldsymbol{\hat{\kappa}}$
lhbx,  $\boldsymbol{\hat{\lambda}}$
mhbx,  $\boldsymbol{\hat{\mu}}$
nhbx,  $\boldsymbol{\hat{\nu}}$
xhbx,  $\boldsymbol{\hat{\xi}}$
ohbx,  $\boldsymbol{\hat{\omicron}}$
phbx,  $\boldsymbol{\hat{\pi}}$
rhbx,  $\boldsymbol{\hat{\rho}}$
shbx,  $\boldsymbol{\hat{\sigma}}$
thbx,  $\boldsymbol{\hat{\tau}}$
uhbx,  $\boldsymbol{\hat{\upsilon}}$
fhbx,  $\boldsymbol{\hat{\phi}}$
chbx,  $\boldsymbol{\hat{\chi}}$
yhbx,  $\boldsymbol{\hat{\psi}}$
whbx,  $\boldsymbol{\hat{\omega}}$
Ghbx,  $\boldsymbol{\hat{\Gamma}}$
Dhbx,  $\boldsymbol{\hat{\Delta}}$
Qhbx,  $\boldsymbol{\hat{\Theta}}$
Lhbx,  $\boldsymbol{\hat{\Lambda}}$
Xhbx,  $\boldsymbol{\hat{\Xi}}$
Phbx,  $\boldsymbol{\hat{\Pi}}$
Shbx,  $\boldsymbol{\hat{\Sigma}}$
Fhbx,  $\boldsymbol{\hat{\Phi}}$
Yhbx,  $\boldsymbol{\hat{\Psi}}$
atbx,  $\boldsymbol{\tilde{\alpha}}$
btbx,  $\boldsymbol{\tilde{\beta}}$
gtbx,  $\boldsymbol{\tilde{\gamma}}$
dtbx,  $\boldsymbol{\tilde{\delta}}$
etbx,  $\boldsymbol{\tilde{\epsilon}}$
ztbx,  $\boldsymbol{\tilde{\zeta}}$
htbx,  $\boldsymbol{\tilde{\eta}}$
qtbx,  $\boldsymbol{\tilde{\theta}}$
itbx,  $\boldsymbol{\tilde{\iota}}$
ktbx,  $\boldsymbol{\tilde{\kappa}}$
ltbx,  $\boldsymbol{\tilde{\lambda}}$
mtbx,  $\boldsymbol{\tilde{\mu}}$
ntbx,  $\boldsymbol{\tilde{\nu}}$
xtbx,  $\boldsymbol{\tilde{\xi}}$
otbx,  $\boldsymbol{\tilde{\omicron}}$
ptbx,  $\boldsymbol{\tilde{\pi}}$
rtbx,  $\boldsymbol{\tilde{\rho}}$
stbx,  $\boldsymbol{\tilde{\sigma}}$
ttbx,  $\boldsymbol{\tilde{\tau}}$
utbx,  $\boldsymbol{\tilde{\upsilon}}$
ftbx,  $\boldsymbol{\tilde{\phi}}$
ctbx,  $\boldsymbol{\tilde{\chi}}$
ytbx,  $\boldsymbol{\tilde{\psi}}$
wtbx,  $\boldsymbol{\tilde{\omega}}$
Gtbx,  $\boldsymbol{\tilde{\Gamma}}$
Dtbx,  $\boldsymbol{\tilde{\Delta}}$
Qtbx,  $\boldsymbol{\tilde{\Theta}}$
Ltbx,  $\boldsymbol{\tilde{\Lambda}}$
Xtbx,  $\boldsymbol{\tilde{\Xi}}$
Ptbx,  $\boldsymbol{\tilde{\Pi}}$
Stbx,  $\boldsymbol{\tilde{\Sigma}}$
Ftbx,  $\boldsymbol{\tilde{\Phi}}$
Ytbx,  $\boldsymbol{\tilde{\Psi}}$
ambx,  $\lvert\boldsymbol{\alpha}\rvert$
bmbx,  $\lvert\boldsymbol{\beta}\rvert$
gmbx,  $\lvert\boldsymbol{\gamma}\rvert$
dmbx,  $\lvert\boldsymbol{\delta}\rvert$
embx,  $\lvert\boldsymbol{\epsilon}\rvert$
zmbx,  $\lvert\boldsymbol{\zeta}\rvert$
hmbx,  $\lvert\boldsymbol{\eta}\rvert$
qmbx,  $\lvert\boldsymbol{\theta}\rvert$
imbx,  $\lvert\boldsymbol{\iota}\rvert$
kmbx,  $\lvert\boldsymbol{\kappa}\rvert$
lmbx,  $\lvert\boldsymbol{\lambda}\rvert$
mmbx,  $\lvert\boldsymbol{\mu}\rvert$
nmbx,  $\lvert\boldsymbol{\nu}\rvert$
xmbx,  $\lvert\boldsymbol{\xi}\rvert$
ombx,  $\lvert\boldsymbol{\omicron}\rvert$
pmbx,  $\lvert\boldsymbol{\pi}\rvert$
rmbx,  $\lvert\boldsymbol{\rho}\rvert$
smbx,  $\lvert\boldsymbol{\sigma}\rvert$
tmbx,  $\lvert\boldsymbol{\tau}\rvert$
umbx,  $\lvert\boldsymbol{\upsilon}\rvert$
fmbx,  $\lvert\boldsymbol{\phi}\rvert$
cmbx,  $\lvert\boldsymbol{\chi}\rvert$
ymbx,  $\lvert\boldsymbol{\psi}\rvert$
wmbx,  $\lvert\boldsymbol{\omega}\rvert$
Gmbx,  $\lvert\boldsymbol{\Gamma}\rvert$
Dmbx,  $\lvert\boldsymbol{\Delta}\rvert$
Qmbx,  $\lvert\boldsymbol{\Theta}\rvert$
Lmbx,  $\lvert\boldsymbol{\Lambda}\rvert$
Xmbx,  $\lvert\boldsymbol{\Xi}\rvert$
Pmbx,  $\lvert\boldsymbol{\Pi}\rvert$
Smbx,  $\lvert\boldsymbol{\Sigma}\rvert$
Fmbx,  $\lvert\boldsymbol{\Phi}\rvert$
Ymbx,  $\lvert\boldsymbol{\Psi}\rvert$
a0bx,  $\boldsymbol{\alpha_0}$
b0bx,  $\boldsymbol{\beta_0}$
g0bx,  $\boldsymbol{\gamma_0}$
d0bx,  $\boldsymbol{\delta_0}$
e0bx,  $\boldsymbol{\epsilon_0}$
z0bx,  $\boldsymbol{\zeta_0}$
h0bx,  $\boldsymbol{\eta_0}$
q0bx,  $\boldsymbol{\theta_0}$
i0bx,  $\boldsymbol{\iota_0}$
k0bx,  $\boldsymbol{\kappa_0}$
l0bx,  $\boldsymbol{\lambda_0}$
m0bx,  $\boldsymbol{\mu_0}$
n0bx,  $\boldsymbol{\nu_0}$
x0bx,  $\boldsymbol{\xi_0}$
o0bx,  $\boldsymbol{\omicron_0}$
p0bx,  $\boldsymbol{\pi_0}$
r0bx,  $\boldsymbol{\rho_0}$
s0bx,  $\boldsymbol{\sigma_0}$
t0bx,  $\boldsymbol{\tau_0}$
u0bx,  $\boldsymbol{\upsilon_0}$
f0bx,  $\boldsymbol{\phi_0}$
c0bx,  $\boldsymbol{\chi_0}$
y0bx,  $\boldsymbol{\psi_0}$
w0bx,  $\boldsymbol{\omega_0}$
G0bx,  $\boldsymbol{\Gamma_0}$
D0bx,  $\boldsymbol{\Delta_0}$
Q0bx,  $\boldsymbol{\Theta_0}$
L0bx,  $\boldsymbol{\Lambda_0}$
X0bx,  $\boldsymbol{\Xi_0}$
P0bx,  $\boldsymbol{\Pi_0}$
S0bx,  $\boldsymbol{\Sigma_0}$
F0bx,  $\boldsymbol{\Phi_0}$
Y0bx,  $\boldsymbol{\Psi_0}$
a1bx,  $\boldsymbol{\alpha_1}$
b1bx,  $\boldsymbol{\beta_1}$
g1bx,  $\boldsymbol{\gamma_1}$
d1bx,  $\boldsymbol{\delta_1}$
e1bx,  $\boldsymbol{\epsilon_1}$
z1bx,  $\boldsymbol{\zeta_1}$
h1bx,  $\boldsymbol{\eta_1}$
q1bx,  $\boldsymbol{\theta_1}$
i1bx,  $\boldsymbol{\iota_1}$
k1bx,  $\boldsymbol{\kappa_1}$
l1bx,  $\boldsymbol{\lambda_1}$
m1bx,  $\boldsymbol{\mu_1}$
n1bx,  $\boldsymbol{\nu_1}$
x1bx,  $\boldsymbol{\xi_1}$
o1bx,  $\boldsymbol{\omicron_1}$
p1bx,  $\boldsymbol{\pi_1}$
r1bx,  $\boldsymbol{\rho_1}$
s1bx,  $\boldsymbol{\sigma_1}$
t1bx,  $\boldsymbol{\tau_1}$
u1bx,  $\boldsymbol{\upsilon_1}$
f1bx,  $\boldsymbol{\phi_1}$
c1bx,  $\boldsymbol{\chi_1}$
y1bx,  $\boldsymbol{\psi_1}$
w1bx,  $\boldsymbol{\omega_1}$
G1bx,  $\boldsymbol{\Gamma_1}$
D1bx,  $\boldsymbol{\Delta_1}$
Q1bx,  $\boldsymbol{\Theta_1}$
L1bx,  $\boldsymbol{\Lambda_1}$
X1bx,  $\boldsymbol{\Xi_1}$
P1bx,  $\boldsymbol{\Pi_1}$
S1bx,  $\boldsymbol{\Sigma_1}$
F1bx,  $\boldsymbol{\Phi_1}$
Y1bx,  $\boldsymbol{\Psi_1}$
a2bx,  $\boldsymbol{\alpha_2}$
b2bx,  $\boldsymbol{\beta_2}$
g2bx,  $\boldsymbol{\gamma_2}$
d2bx,  $\boldsymbol{\delta_2}$
e2bx,  $\boldsymbol{\epsilon_2}$
z2bx,  $\boldsymbol{\zeta_2}$
h2bx,  $\boldsymbol{\eta_2}$
q2bx,  $\boldsymbol{\theta_2}$
i2bx,  $\boldsymbol{\iota_2}$
k2bx,  $\boldsymbol{\kappa_2}$
l2bx,  $\boldsymbol{\lambda_2}$
m2bx,  $\boldsymbol{\mu_2}$
n2bx,  $\boldsymbol{\nu_2}$
x2bx,  $\boldsymbol{\xi_2}$
o2bx,  $\boldsymbol{\omicron_2}$
p2bx,  $\boldsymbol{\pi_2}$
r2bx,  $\boldsymbol{\rho_2}$
s2bx,  $\boldsymbol{\sigma_2}$
t2bx,  $\boldsymbol{\tau_2}$
u2bx,  $\boldsymbol{\upsilon_2}$
f2bx,  $\boldsymbol{\phi_2}$
c2bx,  $\boldsymbol{\chi_2}$
y2bx,  $\boldsymbol{\psi_2}$
w2bx,  $\boldsymbol{\omega_2}$
G2bx,  $\boldsymbol{\Gamma_2}$
D2bx,  $\boldsymbol{\Delta_2}$
Q2bx,  $\boldsymbol{\Theta_2}$
L2bx,  $\boldsymbol{\Lambda_2}$
X2bx,  $\boldsymbol{\Xi_2}$
P2bx,  $\boldsymbol{\Pi_2}$
S2bx,  $\boldsymbol{\Sigma_2}$
F2bx,  $\boldsymbol{\Phi_2}$
Y2bx,  $\boldsymbol{\Psi_2}$
a3bx,  $\boldsymbol{\alpha_3}$
b3bx,  $\boldsymbol{\beta_3}$
g3bx,  $\boldsymbol{\gamma_3}$
d3bx,  $\boldsymbol{\delta_3}$
e3bx,  $\boldsymbol{\epsilon_3}$
z3bx,  $\boldsymbol{\zeta_3}$
h3bx,  $\boldsymbol{\eta_3}$
q3bx,  $\boldsymbol{\theta_3}$
i3bx,  $\boldsymbol{\iota_3}$
k3bx,  $\boldsymbol{\kappa_3}$
l3bx,  $\boldsymbol{\lambda_3}$
m3bx,  $\boldsymbol{\mu_3}$
n3bx,  $\boldsymbol{\nu_3}$
x3bx,  $\boldsymbol{\xi_3}$
o3bx,  $\boldsymbol{\omicron_3}$
p3bx,  $\boldsymbol{\pi_3}$
r3bx,  $\boldsymbol{\rho_3}$
s3bx,  $\boldsymbol{\sigma_3}$
t3bx,  $\boldsymbol{\tau_3}$
u3bx,  $\boldsymbol{\upsilon_3}$
f3bx,  $\boldsymbol{\phi_3}$
c3bx,  $\boldsymbol{\chi_3}$
y3bx,  $\boldsymbol{\psi_3}$
w3bx,  $\boldsymbol{\omega_3}$
G3bx,  $\boldsymbol{\Gamma_3}$
D3bx,  $\boldsymbol{\Delta_3}$
Q3bx,  $\boldsymbol{\Theta_3}$
L3bx,  $\boldsymbol{\Lambda_3}$
X3bx,  $\boldsymbol{\Xi_3}$
P3bx,  $\boldsymbol{\Pi_3}$
S3bx,  $\boldsymbol{\Sigma_3}$
F3bx,  $\boldsymbol{\Phi_3}$
Y3bx,  $\boldsymbol{\Psi_3}$
